IndexCode,Monat,Wert
VPI_1958_1,2017-05,659.5
VPI_1958_1,2017-06,660.1
VPI_1958_1,2017-07,658.2
VPI_1958_1,2017-08,657.6
VPI_1958_1,2017-09,664.0
VPI_1958_1,2017-10,664.6
VPI_1958_1,2017-11,665.9
VPI_1958_1,2017-12,668.5
VPI_1958_1,2018-01,664.0
VPI_1958_1,2018-02,665.9
VPI_1958_1,2018-03,669.7
VPI_1958_1,2018-04,671.0
VPI_1958_1,2018-05,672.3
VPI_1958_1,2018-06,673.6
VPI_1958_1,2018-07,672.3
VPI_1958_1,2018-08,672.3
VPI_1958_1,2018-09,677.4
VPI_1958_1,2018-10,679.4
VPI_1958_1,2018-11,680.6
VPI_1958_1,2018-12,681.3
VPI_1958_1,2019-01,676.1
VPI_1958_1,2019-02,676.1
VPI_1958_1,2019-03,681.9
VPI_1958_1,2019-04,682.6
VPI_1958_1,2019-05,683.8
VPI_1958_1,2019-06,684.5
VPI_1958_1,2019-07,681.9
VPI_1958_1,2019-08,682.6
VPI_1958_1,2019-09,685.8
VPI_1958_1,2019-10,687.0
VPI_1958_1,2019-11,688.3
VPI_1958_1,2019-12,692.8
VPI_1958_1,2020-01,689.6
VPI_1958_1,2020-02,690.9
VPI_1958_1,2020-03,692.8
VPI_1958_1,2020-04,692.8
VPI_1958_1,2020-05,688.3
VPI_1958_1,2020-06,692.2
VPI_1958_1,2020-07,693.5
VPI_1958_1,2020-08,692.2
VPI_1958_1,2020-09,695.4
VPI_1958_1,2020-10,696.0
VPI_1958_2,1959-03,99.1
VPI_1958_2,1959-04,99.8
VPI_1958_2,1959-05,100.7
VPI_1958_2,1959-06,103.8
VPI_1958_2,1959-07,102.8
VPI_1958_2,1959-08,101.6
VPI_1958_2,1959-09,101.3
VPI_1958_2,1959-10,101.3
VPI_1958_2,1959-11,102.5
VPI_1958_2,1959-12,102.2
VPI_1958_2,1960-01,102.1
VPI_1958_2,1960-02,102.2
VPI_1958_2,1960-03,102.5
VPI_1958_2,1960-04,103.0
VPI_1958_2,1960-05,103.9
VPI_1958_2,1960-06,104.9
VPI_1958_2,1960-07,104.7
VPI_1958_2,1960-08,104.0
VPI_1958_2,1960-09,102.7
VPI_1958_2,1960-10,102.2
VPI_1958_2,1960-11,102.5
VPI_1958_2,1960-12,102.5
VPI_1958_2,1961-01,103.8
VPI_1958_2,1961-02,104.2
VPI_1958_2,1961-03,104.4
VPI_1958_2,1961-04,104.9
VPI_1958_2,1961-05,105.6
VPI_1958_2,1961-06,108.4
VPI_1958_2,1961-07,108.1
VPI_1958_2,1961-08,107.4
VPI_1958_2,1961-09,106.8
VPI_1958_2,1961-10,106.9
VPI_1958_2,1961-11,108.0
VPI_1958_2,1961-12,108.1
VPI_1958_2,1962-01,109.1
VPI_1958_2,1962-02,109.3
VPI_1958_2,1962-03,110.1
VPI_1958_2,1962-04,111.7
VPI_1958_2,1962-05,113.1
VPI_1958_2,1962-06,116.0
VPI_1958_2,1962-07,113.8
VPI_1958_2,1962-08,111.6
VPI_1958_2,1962-09,111.6
VPI_1958_2,1962-10,110.7
VPI_1958_2,1962-11,110.7
VPI_1958_2,1962-12,110.9
VPI_1958_2,1963-01,112.0
VPI_1958_2,1963-02,113.6
VPI_1958_2,1963-03,114.1
VPI_1958_2,1963-04,114.4
VPI_1958_2,1963-05,115.3
VPI_1958_2,1963-06,117.7
VPI_1958_2,1963-07,115.8
VPI_1958_2,1963-08,113.5
VPI_1958_2,1963-09,114.9
VPI_1958_2,1963-10,114.1
VPI_1958_2,1963-11,115.5
VPI_1958_2,1963-12,115.8
VPI_1958_2,1964-01,117.0
VPI_1958_2,1964-02,117.2
VPI_1958_2,1964-03,117.1
VPI_1958_2,1964-04,117.8
VPI_1958_2,1964-05,118.9
VPI_1958_2,1964-06,121.5
VPI_1958_2,1964-07,122.1
VPI_1958_2,1964-08,119.6
VPI_1958_2,1964-09,119.3
VPI_1958_2,1964-10,119.1
VPI_1958_2,1964-11,119.9
VPI_1958_2,1964-12,119.9
VPI_1958_2,1965-01,120.4
VPI_1958_2,1965-02,120.2
VPI_1958_2,1965-03,121.0
VPI_1958_2,1965-04,121.8
VPI_1958_2,1965-05,125.5
VPI_1958_2,1965-06,133.4
VPI_1958_2,1965-07,129.7
VPI_1958_2,1965-08,127.5
VPI_1958_2,1965-09,126.5
VPI_1958_2,1965-10,125.2
VPI_1958_2,1965-11,126.6
VPI_1958_2,1965-12,127.6
VPI_1958_2,1966-01,126.9
VPI_1958_2,1966-02,126.0
VPI_1958_2,1966-03,126.1
VPI_1958_2,1966-04,127.7
VPI_1958_2,1966-05,127.7
VPI_1958_2,1966-06,131.0
VPI_1958_2,1966-07,128.6
VPI_1958_2,1966-08,127.1
VPI_1958_2,1966-09,127.2
VPI_1958_2,1966-10,127.4
VPI_1958_2,1966-11,128.9
VPI_1958_2,1966-12,129.2
VPI_1958_2,1967-01,132.0
VPI_1958_2,1967-02,131.9
VPI_1958_2,1967-03,131.5
VPI_1958_2,1967-04,131.6
VPI_1958_2,1967-05,132.3
VPI_1958_2,1967-06,132.0
VPI_1958_2,1967-07,132.9
VPI_1958_2,1967-08,133.2
VPI_1958_2,1967-09,134.1
VPI_1958_2,1967-10,134.3
VPI_1958_2,1967-11,134.3
VPI_1958_2,1967-12,134.6
VPI_1958_2,1968-01,134.7
VPI_1958_2,1968-02,135.1
VPI_1958_2,1968-03,135.6
VPI_1958_2,1968-04,135.6
VPI_1958_2,1968-05,135.2
VPI_1958_2,1968-06,136.1
VPI_1958_2,1968-07,136.5
VPI_1958_2,1968-08,137.1
VPI_1958_2,1968-09,137.3
VPI_1958_2,1968-10,138.4
VPI_1958_2,1968-11,138.5
VPI_1958_2,1968-12,138.7
VPI_1958_2,1969-01,139.2
VPI_1958_2,1969-02,139.2
VPI_1958_2,1969-03,139.2
VPI_1958_2,1969-04,139.7
VPI_1958_2,1969-05,139.7
VPI_1958_2,1969-06,140.6
VPI_1958_2,1969-07,141.5
VPI_1958_2,1969-08,141.3
VPI_1958_2,1969-09,141.3
VPI_1958_2,1969-10,141.9
VPI_1958_2,1969-11,142.4
VPI_1958_2,1969-12,143.4
VPI_1958_2,1970-01,144.5
VPI_1958_2,1970-02,144.4
VPI_1958_2,1970-03,144.5
VPI_1958_2,1970-04,144.9
VPI_1958_2,1970-05,145.6
VPI_1958_2,1970-06,147.1
VPI_1958_2,1970-07,148.0
VPI_1958_2,1970-08,147.9
VPI_1958_2,1970-09,148.1
VPI_1958_2,1970-10,148.8
VPI_1958_2,1970-11,149.3
VPI_1958_2,1970-12,150.0
VPI_1958_2,1971-01,150.5
VPI_1958_2,1971-02,150.8
VPI_1958_2,1971-03,150.9
VPI_1958_2,1971-04,151.8
VPI_1958_2,1971-05,151.7
VPI_1958_2,1971-06,153.4
VPI_1958_2,1971-07,154.5
VPI_1958_2,1971-08,155.5
VPI_1958_2,1971-09,156.0
VPI_1958_2,1971-10,156.7
VPI_1958_2,1971-11,156.8
VPI_1958_2,1971-12,157.3
VPI_1958_2,1972-01,158.6
VPI_1958_2,1972-02,159.4
VPI_1958_2,1972-03,160.3
VPI_1958_2,1972-04,160.4
VPI_1958_2,1972-05,160.8
VPI_1958_2,1972-06,163.3
VPI_1958_2,1972-07,164.0
VPI_1958_2,1972-08,165.2
VPI_1958_2,1972-09,166.0
VPI_1958_2,1972-10,167.7
VPI_1958_2,1972-11,168.4
VPI_1958_2,1972-12,169.3
VPI_1958_2,1973-01,171.4
VPI_1958_2,1973-02,172.1
VPI_1958_2,1973-03,172.5
VPI_1958_2,1973-04,173.2
VPI_1958_2,1973-05,173.8
VPI_1958_2,1973-06,175.1
VPI_1958_2,1973-07,175.6
VPI_1958_2,1973-08,176.7
VPI_1958_2,1973-09,176.9
VPI_1958_2,1973-10,179.4
VPI_1958_2,1973-11,181.9
VPI_1958_2,1973-12,182.6
VPI_1958_2,1974-01,185.3
VPI_1958_2,1974-02,186.6
VPI_1958_2,1974-03,188.0
VPI_1958_2,1974-04,190.0
VPI_1958_2,1974-05,190.5
VPI_1958_2,1974-06,193.0
VPI_1958_2,1974-07,193.2
VPI_1958_2,1974-08,194.3
VPI_1958_2,1974-09,194.8
VPI_1958_2,1974-10,197.3
VPI_1958_2,1974-11,199.0
VPI_1958_2,1974-12,200.3
VPI_1958_2,1975-01,202.4
VPI_1958_2,1975-02,204.5
VPI_1958_2,1975-03,205.4
VPI_1958_2,1975-04,206.4
VPI_1958_2,1975-05,206.9
VPI_1958_2,1975-06,209.1
VPI_1958_2,1975-07,210.5
VPI_1958_2,1975-08,211.4
VPI_1958_2,1975-09,211.8
VPI_1958_2,1975-10,212.5
VPI_1958_2,1975-11,212.9
VPI_1958_2,1975-12,213.8
VPI_1958_2,1976-01,217.1
VPI_1958_2,1976-02,219.4
VPI_1958_2,1976-03,221.3
VPI_1958_2,1976-04,222.4
VPI_1958_2,1976-05,222.4
VPI_1958_2,1976-06,224.7
VPI_1958_2,1976-07,224.4
VPI_1958_2,1976-08,227.1
VPI_1958_2,1976-09,227.0
VPI_1958_2,1976-10,227.9
VPI_1958_2,1976-11,228.1
VPI_1958_2,1976-12,229.3
VPI_1958_2,1977-01,232.2
VPI_1958_2,1977-02,233.5
VPI_1958_2,1977-03,234.2
VPI_1958_2,1977-04,234.6
VPI_1958_2,1977-05,235.3
VPI_1958_2,1977-06,237.5
VPI_1958_2,1977-07,238.4
VPI_1958_2,1977-08,238.7
VPI_1958_2,1977-09,238.2
VPI_1958_2,1977-10,239.3
VPI_1958_2,1977-11,238.2
VPI_1958_2,1977-12,238.9
VPI_1958_2,1978-01,241.3
VPI_1958_2,1978-02,242.5
VPI_1958_2,1978-03,243.1
VPI_1958_2,1978-04,243.8
VPI_1958_2,1978-05,244.3
VPI_1958_2,1978-06,245.2
VPI_1958_2,1978-07,245.6
VPI_1958_2,1978-08,247.2
VPI_1958_2,1978-09,246.3
VPI_1958_2,1978-10,246.7
VPI_1958_2,1978-11,247.0
VPI_1958_2,1978-12,247.6
VPI_1958_2,1979-01,249.9
VPI_1958_2,1979-02,251.2
VPI_1958_2,1979-03,251.7
VPI_1958_2,1979-04,251.9
VPI_1958_2,1979-05,251.9
VPI_1958_2,1979-06,253.0
VPI_1958_2,1979-07,255.3
VPI_1958_2,1979-08,255.3
VPI_1958_2,1979-09,255.5
VPI_1958_2,1979-10,256.8
VPI_1958_2,1979-11,257.9
VPI_1958_2,1979-12,259.3
VPI_1958_2,1980-01,262.4
VPI_1958_2,1980-02,264.7
VPI_1958_2,1980-03,265.6
VPI_1958_2,1980-04,266.7
VPI_1958_2,1980-05,268.0
VPI_1958_2,1980-06,271.0
VPI_1958_2,1980-07,272.1
VPI_1958_2,1980-08,273.9
VPI_1958_2,1980-09,273.2
VPI_1958_2,1980-10,274.1
VPI_1958_2,1980-11,274.3
VPI_1958_2,1980-12,276.6
VPI_1958_2,1981-01,280.8
VPI_1958_2,1981-02,282.4
VPI_1958_2,1981-03,284.6
VPI_1958_2,1981-04,286.4
VPI_1958_2,1981-05,286.2
VPI_1958_2,1981-06,288.0
VPI_1958_2,1981-07,289.8
VPI_1958_2,1981-08,291.4
VPI_1958_2,1981-09,292.0
VPI_1958_2,1981-10,293.8
VPI_1958_2,1981-11,293.4
VPI_1958_2,1981-12,294.3
VPI_1958_2,1982-01,298.1
VPI_1958_2,1982-02,299.2
VPI_1958_2,1982-03,301.7
VPI_1958_2,1982-04,303.0
VPI_1958_2,1982-05,303.5
VPI_1958_2,1982-06,305.0
VPI_1958_2,1982-07,305.7
VPI_1958_2,1982-08,306.2
VPI_1958_2,1982-09,306.4
VPI_1958_2,1982-10,307.3
VPI_1958_2,1982-11,307.3
VPI_1958_2,1982-12,308.2
VPI_1958_2,1983-01,310.2
VPI_1958_2,1983-02,311.6
VPI_1958_2,1983-03,312.2
VPI_1958_2,1983-04,312.0
VPI_1958_2,1983-05,311.1
VPI_1958_2,1983-06,312.7
VPI_1958_2,1983-07,314.2
VPI_1958_2,1983-08,316.0
VPI_1958_2,1983-09,316.5
VPI_1958_2,1983-10,318.3
VPI_1958_2,1983-11,318.7
VPI_1958_2,1983-12,319.9
VPI_1958_2,1984-01,327.7
VPI_1958_2,1984-02,329.3
VPI_1958_2,1984-03,330.4
VPI_1958_2,1984-04,330.4
VPI_1958_2,1984-05,329.5
VPI_1958_2,1984-06,332.4
VPI_1958_2,1984-07,331.7
VPI_1958_2,1984-08,334.9
VPI_1958_2,1984-09,334.2
VPI_1958_2,1984-10,334.9
VPI_1958_2,1984-11,335.8
VPI_1958_2,1984-12,336.0
VPI_1958_2,1985-01,338.7
VPI_1958_2,1985-02,340.5
VPI_1958_2,1985-03,342.3
VPI_1958_2,1985-04,343.0
VPI_1958_2,1985-05,342.1
VPI_1958_2,1985-06,343.2
VPI_1958_2,1985-07,343.4
VPI_1958_2,1985-08,343.6
VPI_1958_2,1985-09,343.9
VPI_1958_2,1985-10,343.9
VPI_1958_2,1985-11,344.5
VPI_1958_2,1985-12,345.4
VPI_1958_2,1986-01,348.6
VPI_1958_2,1986-02,349.0
VPI_1958_2,1986-03,348.3
VPI_1958_2,1986-04,347.7
VPI_1958_2,1986-05,347.2
VPI_1958_2,1986-06,348.3
VPI_1958_2,1986-07,348.6
VPI_1958_2,1986-08,349.5
VPI_1958_2,1986-09,349.7
VPI_1958_2,1986-10,349.5
VPI_1958_2,1986-11,348.8
VPI_1958_2,1986-12,349.2
VPI_1958_2,1987-01,349.7
VPI_1958_2,1987-02,349.4
VPI_1958_2,1987-03,350.1
VPI_1958_2,1987-04,350.8
VPI_1958_2,1987-05,351.8
VPI_1958_2,1987-06,355.0
VPI_1958_2,1987-07,356.7
VPI_1958_2,1987-08,358.5
VPI_1958_2,1987-09,356.4
VPI_1958_2,1987-10,355.7
VPI_1958_2,1987-11,354.6
VPI_1958_2,1987-12,355.0
VPI_1958_2,1988-01,356.4
VPI_1958_2,1988-02,357.1
VPI_1958_2,1988-03,358.1
VPI_1958_2,1988-04,358.5
VPI_1958_2,1988-05,357.8
VPI_1958_2,1988-06,359.9
VPI_1958_2,1988-07,364.0
VPI_1958_2,1988-08,365.1
VPI_1958_2,1988-09,363.0
VPI_1958_2,1988-10,362.0
VPI_1958_2,1988-11,361.6
VPI_1958_2,1988-12,361.6
VPI_1958_2,1989-01,364.0
VPI_1958_2,1989-02,365.8
VPI_1958_2,1989-03,366.1
VPI_1958_2,1989-04,367.2
VPI_1958_2,1989-05,367.9
VPI_1958_2,1989-06,368.9
VPI_1958_2,1989-07,373.5
VPI_1958_2,1989-08,374.9
VPI_1958_2,1989-09,372.1
VPI_1958_2,1989-10,372.1
VPI_1958_2,1989-11,371.4
VPI_1958_2,1989-12,372.1
VPI_1958_2,1990-01,374.5
VPI_1958_2,1990-02,377.3
VPI_1958_2,1990-03,377.6
VPI_1958_2,1990-04,378.7
VPI_1958_2,1990-05,379.0
VPI_1958_2,1990-06,379.7
VPI_1958_2,1990-07,384.6
VPI_1958_2,1990-08,386.7
VPI_1958_2,1990-09,386.0
VPI_1958_2,1990-10,386.4
VPI_1958_2,1990-11,385.0
VPI_1958_2,1990-12,385.0
VPI_1958_2,1991-01,387.1
VPI_1958_2,1991-02,389.8
VPI_1958_2,1991-03,390.9
VPI_1958_2,1991-04,391.2
VPI_1958_2,1991-05,391.6
VPI_1958_2,1991-06,394.0
VPI_1958_2,1991-07,398.6
VPI_1958_2,1991-08,401.0
VPI_1958_2,1991-09,398.2
VPI_1958_2,1991-10,396.8
VPI_1958_2,1991-11,397.5
VPI_1958_2,1991-12,396.8
VPI_1958_2,1992-01,402.1
VPI_1958_2,1992-02,405.9
VPI_1958_2,1992-03,406.9
VPI_1958_2,1992-04,406.9
VPI_1958_2,1992-05,408.3
VPI_1958_2,1992-06,409.7
VPI_1958_2,1992-07,414.6
VPI_1958_2,1992-08,416.3
VPI_1958_2,1992-09,413.6
VPI_1958_2,1992-10,412.9
VPI_1958_2,1992-11,413.2
VPI_1958_2,1992-12,413.6
VPI_1958_2,1993-01,418.4
VPI_1958_2,1993-02,420.9
VPI_1958_2,1993-03,422.6
VPI_1958_2,1993-04,422.6
VPI_1958_2,1993-05,423.3
VPI_1958_2,1993-06,424.4
VPI_1958_2,1993-07,429.2
VPI_1958_2,1993-08,430.6
VPI_1958_2,1993-09,427.5
VPI_1958_2,1993-10,427.2
VPI_1958_2,1993-11,427.5
VPI_1958_2,1993-12,428.2
VPI_1958_2,1994-01,431.3
VPI_1958_2,1994-02,434.1
VPI_1958_2,1994-03,435.5
VPI_1958_2,1994-04,435.2
VPI_1958_2,1994-05,435.9
VPI_1958_2,1994-06,436.6
VPI_1958_2,1994-07,441.5
VPI_1958_2,1994-08,444.2
VPI_1958_2,1994-09,440.8
VPI_1958_2,1994-10,439.7
VPI_1958_2,1994-11,439.4
VPI_1958_2,1994-12,439.4
VPI_1958_2,1995-01,442.5
VPI_1958_2,1995-02,444.6
VPI_1958_2,1995-03,446.0
VPI_1958_2,1995-04,446.3
VPI_1958_2,1995-05,446.3
VPI_1958_2,1995-06,448.1
VPI_1958_2,1995-07,451.2
VPI_1958_2,1995-08,453.7
VPI_1958_2,1995-09,449.5
VPI_1958_2,1995-10,448.1
VPI_1958_2,1995-11,447.7
VPI_1958_2,1995-12,447.4
VPI_1958_2,1996-01,449.8
VPI_1958_2,1996-02,451.9
VPI_1958_2,1996-03,454.0
VPI_1958_2,1996-04,453.7
VPI_1958_2,1996-05,453.0
VPI_1958_2,1996-06,455.4
VPI_1958_2,1996-07,459.6
VPI_1958_2,1996-08,462.0
VPI_1958_2,1996-09,458.5
VPI_1958_2,1996-10,457.5
VPI_1958_2,1996-11,457.8
VPI_1958_2,1996-12,457.8
VPI_1958_2,1997-01,459.1
VPI_1958_2,1997-02,460.9
VPI_1958_2,1997-03,461.4
VPI_1958_2,1997-04,461.4
VPI_1958_2,1997-05,461.8
VPI_1958_2,1997-06,461.8
VPI_1958_2,1997-07,461.8
VPI_1958_2,1997-08,461.8
VPI_1958_2,1997-09,461.8
VPI_1958_2,1997-10,463.2
VPI_1958_2,1997-11,463.2
VPI_1958_2,1997-12,464.1
VPI_1958_2,1998-01,464.6
VPI_1958_2,1998-02,465.5
VPI_1958_2,1998-03,465.9
VPI_1958_2,1998-04,466.8
VPI_1958_2,1998-05,466.4
VPI_1958_2,1998-06,465.9
VPI_1958_2,1998-07,465.9
VPI_1958_2,1998-08,465.9
VPI_1958_2,1998-09,465.9
VPI_1958_2,1998-10,466.4
VPI_1958_2,1998-11,466.8
VPI_1958_2,1998-12,467.3
VPI_1958_2,1999-01,466.8
VPI_1958_2,1999-02,467.8
VPI_1958_2,1999-03,467.8
VPI_1958_2,1999-04,467.8
VPI_1958_2,1999-05,468.7
VPI_1958_2,1999-06,467.8
VPI_1958_2,1999-07,467.8
VPI_1958_2,1999-08,468.2
VPI_1958_2,1999-09,468.2
VPI_1958_2,1999-10,470.0
VPI_1958_2,1999-11,470.5
VPI_1958_2,1999-12,473.7
VPI_1958_2,2000-01,472.3
VPI_1958_2,2000-02,475.5
VPI_1958_2,2000-03,476.9
VPI_1958_2,2000-04,476.4
VPI_1958_2,2000-05,476.9
VPI_1958_2,2000-06,480.5
VPI_1958_2,2000-07,481.0
VPI_1958_2,2000-08,481.0
VPI_1958_2,2000-09,482.3
VPI_1958_2,2000-10,483.3
VPI_1958_2,2000-11,485.1
VPI_1958_2,2000-12,486.0
VPI_1958_2,2001-01,487.0
VPI_1958_2,2001-02,488.4
VPI_1958_2,2001-03,489.4
VPI_1958_2,2001-04,491.8
VPI_1958_2,2001-05,492.8
VPI_1958_2,2001-06,493.7
VPI_1958_2,2001-07,494.2
VPI_1958_2,2001-08,493.2
VPI_1958_2,2001-09,494.7
VPI_1958_2,2001-10,495.2
VPI_1958_2,2001-11,494.7
VPI_1958_2,2001-12,495.6
VPI_1958_2,2002-01,497.1
VPI_1958_2,2002-02,497.6
VPI_1958_2,2002-03,498.5
VPI_1958_2,2002-04,500.4
VPI_1958_2,2002-05,501.9
VPI_1958_2,2002-06,502.4
VPI_1958_2,2002-07,501.9
VPI_1958_2,2002-08,502.8
VPI_1958_2,2002-09,502.8
VPI_1958_2,2002-10,503.8
VPI_1958_2,2002-11,503.3
VPI_1958_2,2002-12,504.7
VPI_1958_2,2003-01,505.7
VPI_1958_2,2003-02,506.2
VPI_1958_2,2003-03,507.6
VPI_1958_2,2003-04,507.1
VPI_1958_2,2003-05,507.1
VPI_1958_2,2003-06,508.1
VPI_1958_2,2003-07,507.6
VPI_1958_2,2003-08,509.1
VPI_1958_2,2003-09,510.0
VPI_1958_2,2003-10,509.1
VPI_1958_2,2003-11,510.0
VPI_1958_2,2003-12,511.0
VPI_1958_2,2004-01,511.5
VPI_1958_2,2004-02,513.4
VPI_1958_2,2004-03,515.3
VPI_1958_2,2004-04,515.3
VPI_1958_2,2004-05,517.7
VPI_1958_2,2004-06,519.6
VPI_1958_2,2004-07,518.7
VPI_1958_2,2004-08,520.6
VPI_1958_2,2004-09,520.6
VPI_1958_2,2004-10,522.5
VPI_1958_2,2004-11,523.5
VPI_1958_2,2004-12,525.9
VPI_1958_2,2005-01,526.3
VPI_1958_2,2005-02,527.8
VPI_1958_2,2005-03,530.2
VPI_1958_2,2005-04,528.7
VPI_1958_2,2005-05,529.7
VPI_1958_2,2005-06,531.6
VPI_1958_2,2005-07,530.2
VPI_1958_2,2005-08,531.1
VPI_1958_2,2005-09,533.1
VPI_1958_2,2005-10,533.1
VPI_1958_2,2005-11,532.1
VPI_1958_2,2005-12,534.0
VPI_1958_2,2006-01,532.8
VPI_1958_2,2006-02,534.4
VPI_1958_2,2006-03,536.0
VPI_1958_2,2006-04,538.7
VPI_1958_2,2006-05,539.2
VPI_1958_2,2006-06,539.7
VPI_1958_2,2006-07,539.2
VPI_1958_2,2006-08,540.8
VPI_1958_2,2006-09,539.7
VPI_1958_2,2006-10,539.2
VPI_1958_2,2006-11,539.7
VPI_1958_2,2006-12,541.3
VPI_1958_2,2007-01,541.3
VPI_1958_2,2007-02,542.9
VPI_1958_2,2007-03,545.6
VPI_1958_2,2007-04,548.2
VPI_1958_2,2007-05,549.8
VPI_1958_2,2007-06,550.3
VPI_1958_2,2007-07,550.3
VPI_1958_2,2007-08,549.8
VPI_1958_2,2007-09,550.9
VPI_1958_2,2007-10,554.1
VPI_1958_2,2007-11,556.7
VPI_1958_2,2007-12,560.9
VPI_1958_2,2008-01,558.8
VPI_1958_2,2008-02,560.4
VPI_1958_2,2008-03,564.7
VPI_1958_2,2008-04,566.3
VPI_1958_2,2008-05,570.0
VPI_1958_2,2008-06,571.6
VPI_1958_2,2008-07,571.0
VPI_1958_2,2008-08,570.0
VPI_1958_2,2008-09,571.6
VPI_1958_2,2008-10,571.0
VPI_1958_2,2008-11,569.4
VPI_1958_2,2008-12,568.4
VPI_1958_2,2009-01,565.7
VPI_1958_2,2009-02,567.8
VPI_1958_2,2009-03,568.9
VPI_1958_2,2009-04,570.0
VPI_1958_2,2009-05,571.6
VPI_1958_2,2009-06,571.0
VPI_1958_2,2009-07,569.4
VPI_1958_2,2009-08,571.6
VPI_1958_2,2009-09,572.1
VPI_1958_2,2009-10,572.1
VPI_1958_2,2009-11,573.2
VPI_1958_2,2009-12,574.2
VPI_1958_2,2010-01,572.6
VPI_1958_2,2010-02,573.7
VPI_1958_2,2010-03,580.1
VPI_1958_2,2010-04,581.6
VPI_1958_2,2010-05,582.2
VPI_1958_2,2010-06,582.2
VPI_1958_2,2010-07,580.1
VPI_1958_2,2010-08,581.1
VPI_1958_2,2010-09,582.7
VPI_1958_2,2010-10,584.3
VPI_1958_2,2010-11,583.8
VPI_1958_2,2010-12,587.5
VPI_1958_2,2011-01,586.8
VPI_1958_2,2011-02,590.9
VPI_1958_2,2011-03,597.8
VPI_1958_2,2011-04,600.8
VPI_1958_2,2011-05,601.3
VPI_1958_2,2011-06,601.3
VPI_1958_2,2011-07,600.2
VPI_1958_2,2011-08,601.3
VPI_1958_2,2011-09,603.7
VPI_1958_2,2011-10,604.2
VPI_1958_2,2011-11,604.8
VPI_1958_2,2011-12,606.0
VPI_1958_2,2012-01,603.1
VPI_1958_2,2012-02,606.0
VPI_1958_2,2012-03,612.4
VPI_1958_2,2012-04,614.7
VPI_1958_2,2012-05,614.1
VPI_1958_2,2012-06,614.7
VPI_1958_2,2012-07,613.0
VPI_1958_2,2012-08,614.7
VPI_1958_2,2012-09,619.9
VPI_1958_2,2012-10,621.1
VPI_1958_2,2012-11,621.7
VPI_1958_2,2012-12,622.8
VPI_1958_2,2013-01,619.3
VPI_1958_2,2013-02,621.1
VPI_1958_2,2013-03,626.3
VPI_1958_2,2013-04,626.9
VPI_1958_2,2013-05,628.1
VPI_1958_2,2013-06,628.1
VPI_1958_2,2013-07,625.2
VPI_1958_2,2013-08,625.7
VPI_1958_2,2013-09,630.4
VPI_1958_2,2013-10,629.8
VPI_1958_2,2013-11,630.4
VPI_1958_2,2013-12,634.5
VPI_1958_2,2014-01,629.2
VPI_1958_2,2014-02,630.4
VPI_1958_2,2014-03,636.8
VPI_1958_2,2014-04,637.4
VPI_1958_2,2014-05,639.1
VPI_1958_2,2014-06,639.7
VPI_1958_2,2014-07,636.2
VPI_1958_2,2014-08,636.2
VPI_1958_2,2014-09,640.3
VPI_1958_2,2014-10,639.7
VPI_1958_2,2014-11,640.8
VPI_1958_2,2014-12,640.8
VPI_1958_2,2015-01,633.9
VPI_1958_2,2015-02,635.6
VPI_1958_2,2015-03,643.2
VPI_1958_2,2015-04,643.7
VPI_1958_2,2015-05,645.5
VPI_1958_2,2015-06,646.1
VPI_1958_2,2015-07,643.7
VPI_1958_2,2015-08,642.6
VPI_1958_2,2015-09,644.9
VPI_1958_2,2015-10,644.3
VPI_1958_2,2015-11,644.9
VPI_1958_2,2015-12,647.2
VPI_1958_2,2016-01,641.7
VPI_1958_2,2016-02,642.4
VPI_1958_2,2016-03,647.5
VPI_1958_2,2016-04,647.5
VPI_1958_2,2016-05,649.4
VPI_1958_2,2016-06,650.1
VPI_1958_2,2016-07,647.5
VPI_1958_2,2016-08,646.2
VPI_1958_2,2016-09,650.7
VPI_1958_2,2016-10,652.6
VPI_1958_2,2016-11,653.3
VPI_1958_2,2016-12,656.5
VPI_1958_2,2017-01,654.6
VPI_1958_2,2017-02,656.5
VPI_1958_2,2017-03,659.7
VPI_1958_2,2017-04,661.0
VPI_1958_2,2017-05,661.6
VPI_1958_2,2017-06,662.3
VPI_1958_2,2017-07,660.4
VPI_1958_2,2017-08,659.7
VPI_1958_2,2017-09,666.1
VPI_1958_2,2017-10,666.8
VPI_1958_2,2017-11,668.1
VPI_1958_2,2017-12,670.6
VPI_1958_2,2018-01,666.1
VPI_1958_2,2018-02,668.1
VPI_1958_2,2018-03,671.9
VPI_1958_2,2018-04,673.2
VPI_1958_2,2018-05,674.5
VPI_1958_2,2018-06,675.8
VPI_1958_2,2018-07,674.5
VPI_1958_2,2018-08,674.5
VPI_1958_2,2018-09,679.7
VPI_1958_2,2018-10,681.6
VPI_1958_2,2018-11,682.9
VPI_1958_2,2018-12,683.5
VPI_1958_2,2019-01,678.4
VPI_1958_2,2019-02,678.4
VPI_1958_2,2019-03,684.2
VPI_1958_2,2019-04,684.8
VPI_1958_2,2019-05,686.1
VPI_1958_2,2019-06,686.7
VPI_1958_2,2019-07,684.2
VPI_1958_2,2019-08,684.8
VPI_1958_2,2019-09,688.0
VPI_1958_2,2019-10,689.3
VPI_1958_2,2019-11,690.6
VPI_1958_2,2019-12,695.1
VPI_1958_2,2020-01,691.9
VPI_1958_2,2020-02,693.2
VPI_1958_2,2020-03,695.1
VPI_1958_2,2020-04,695.1
VPI_1958_2,2020-05,690.6
